ymd,pref,pref_sub,area,temperature,humidity,hukai_index
2018/11/16,hokkaido_tokachi,十勝,帯広,3.9,78.0,41.31658
2018/11/17,hokkaido_tokachi,十勝,帯広,5.0,64.0,44.366
2018/11/18,hokkaido_tokachi,十勝,帯広,3.5,61.0,42.52565
2018/11/19,hokkaido_tokachi,十勝,帯広,1.6,86.0,36.66024
2018/11/20,hokkaido_tokachi,十勝,帯広,3.6,63.0,42.45232
2018/11/21,hokkaido_tokachi,十勝,帯広,-0.6,85.0,33.1541
2018/11/22,hokkaido_tokachi,十勝,帯広,-1.1,88.0,31.866679999999995
2018/11/23,hokkaido_tokachi,十勝,帯広,-0.7,62.0,36.43734
2018/11/24,hokkaido_tokachi,十勝,帯広,-2.1,71.0,32.96991
2018/11/25,hokkaido_tokachi,十勝,帯広,-0.3,79.0,34.525369999999995
2018/11/26,hokkaido_tokachi,十勝,帯広,3.9,70.0,42.1517
2018/11/27,hokkaido_tokachi,十勝,帯広,3.8,75.0,41.4745
2018/11/28,hokkaido_tokachi,十勝,帯広,4.5,56.0,44.431799999999996
2018/11/29,hokkaido_tokachi,十勝,帯広,0.6,60.0,38.5624
2018/11/30,hokkaido_tokachi,十勝,帯広,-2.5,61.0,34.042249999999996
2018/12/1,hokkaido_tokachi,十勝,帯広,-2.5,68.0,32.867999999999995
2018/12/2,hokkaido_tokachi,十勝,帯広,-0.2,60.0,37.4392
2018/12/3,hokkaido_tokachi,十勝,帯広,0.9,75.0,36.972249999999995
2018/12/4,hokkaido_tokachi,十勝,帯広,2.3,91.0,37.222069999999995
2018/12/5,hokkaido_tokachi,十勝,帯広,4.1,55.0,43.98844999999999
2018/12/6,hokkaido_tokachi,十勝,帯広,-0.5,60.0,37.018
2018/12/7,hokkaido_tokachi,十勝,帯広,-2.8,84.0,29.691519999999997
2018/12/8,hokkaido_tokachi,十勝,帯広,-7.2,68.0,25.896959999999993
2018/12/9,hokkaido_tokachi,十勝,帯広,-8.9,65.0,24.068849999999994
2018/12/10,hokkaido_tokachi,十勝,帯広,-6.0,57.0,29.903199999999995
2018/12/11,hokkaido_tokachi,十勝,帯広,-9.0,68.0,23.227199999999996
2018/12/12,hokkaido_tokachi,十勝,帯広,-7.2,88.0,21.611359999999994
2018/12/13,hokkaido_tokachi,十勝,帯広,-6.2,82.0,24.51883999999999
2018/12/14,hokkaido_tokachi,十勝,帯広,-3.8,73.0,30.036739999999995
2018/12/15,hokkaido_tokachi,十勝,帯広,-6.6,70.0,26.370199999999997
2018/12/16,hokkaido_tokachi,十勝,帯広,-5.5,73.0,27.431149999999995
2018/12/17,hokkaido_tokachi,十勝,帯広,-2.1,83.0,31.004429999999992
2018/12/18,hokkaido_tokachi,十勝,帯広,-3.8,71.0,30.397979999999997
2018/12/19,hokkaido_tokachi,十勝,帯広,0.3,50.0,39.5415
2018/12/20,hokkaido_tokachi,十勝,帯広,-2.6,58.0,34.40707999999999
2018/12/21,hokkaido_tokachi,十勝,帯広,-1.4,65.0,34.970099999999995
2018/12/22,hokkaido_tokachi,十勝,帯広,-2.4,74.0,32.01576
2018/12/23,hokkaido_tokachi,十勝,帯広,-2.3,83.0,30.678089999999997
2018/12/24,hokkaido_tokachi,十勝,帯広,-2.4,59.0,34.51716
2018/12/25,hokkaido_tokachi,十勝,帯広,-2.9,55.0,34.506949999999996
2018/12/26,hokkaido_tokachi,十勝,帯広,-3.8,68.0,30.939839999999997
2018/12/27,hokkaido_tokachi,十勝,帯広,-7.3,48.0,30.054039999999997
2018/12/28,hokkaido_tokachi,十勝,帯広,-5.4,54.0,31.317159999999994
2018/12/29,hokkaido_tokachi,十勝,帯広,-2.8,54.0,34.81312
2018/12/30,hokkaido_tokachi,十勝,帯広,-1.1,58.0,36.48338
2018/12/31,hokkaido_tokachi,十勝,帯広,-3.8,65.0,31.481699999999996
2018/1/1,hokkaido_tokachi,十勝,広尾,-0.5,96.0,31.6918
2018/1/2,hokkaido_tokachi,十勝,広尾,-0.3,96.0,32.043879999999994
2018/1/3,hokkaido_tokachi,十勝,広尾,-2.0,84.0,31.004799999999996
2018/1/4,hokkaido_tokachi,十勝,広尾,-5.3,78.0,26.760339999999996
2018/1/5,hokkaido_tokachi,十勝,広尾,-5.3,85.0,25.392049999999998
2018/1/6,hokkaido_tokachi,十勝,広尾,-4.3,85.0,27.043549999999996
2018/1/7,hokkaido_tokachi,十勝,広尾,-4.3,66.0,30.569379999999995
2018/1/8,hokkaido_tokachi,十勝,広尾,1.0,70.0,37.79299999999999
2018/1/9,hokkaido_tokachi,十勝,広尾,2.5,78.0,39.101499999999994
2018/1/10,hokkaido_tokachi,十勝,広尾,-0.8,57.0,37.04956
2018/1/11,hokkaido_tokachi,十勝,広尾,-3.1,74.0,30.93594
2018/1/12,hokkaido_tokachi,十勝,広尾,-4.1,84.0,27.557439999999996
2018/1/13,hokkaido_tokachi,十勝,広尾,-6.0,83.0,24.640799999999995
2018/1/14,hokkaido_tokachi,十勝,広尾,-6.5,79.0,24.654349999999997
2018/1/15,hokkaido_tokachi,十勝,広尾,-0.4,88.0,33.043519999999994
2018/1/16,hokkaido_tokachi,十勝,広尾,0.7,60.0,38.702799999999996
2018/1/17,hokkaido_tokachi,十勝,広尾,-1.2,80.0,32.937599999999996
2018/1/18,hokkaido_tokachi,十勝,広尾,-1.1,83.0,32.636129999999994
2018/1/19,hokkaido_tokachi,十勝,広尾,-3.0,73.0,31.2629
2018/1/20,hokkaido_tokachi,十勝,広尾,-3.5,78.0,29.608299999999996
2018/1/21,hokkaido_tokachi,十勝,広尾,-3.4,40.0,36.4796
2018/1/22,hokkaido_tokachi,十勝,広尾,-5.4,42.0,33.674679999999995
2018/1/23,hokkaido_tokachi,十勝,広尾,-3.7,79.0,29.112229999999997
2018/1/24,hokkaido_tokachi,十勝,広尾,-6.3,62.0,28.464059999999996
2018/1/25,hokkaido_tokachi,十勝,広尾,-7.5,51.0,29.145249999999997
2018/1/26,hokkaido_tokachi,十勝,広尾,-4.1,52.0,33.43232
2018/1/27,hokkaido_tokachi,十勝,広尾,-4.9,63.0,30.265869999999996
2018/1/28,hokkaido_tokachi,十勝,広尾,-3.1,58.0,33.71498
2018/1/29,hokkaido_tokachi,十勝,広尾,-4.8,51.0,32.695479999999996
2018/1/30,hokkaido_tokachi,十勝,広尾,-7.7,52.0,28.663039999999995
2018/1/31,hokkaido_tokachi,十勝,広尾,-5.8,59.0,29.777219999999996
2018/2/1,hokkaido_tokachi,十勝,広尾,-5.0,65.0,29.737499999999997
2018/2/2,hokkaido_tokachi,十勝,広尾,-4.8,76.0,27.932479999999998
2018/2/3,hokkaido_tokachi,十勝,広尾,-4.3,77.0,28.528109999999995
2018/2/4,hokkaido_tokachi,十勝,広尾,-2.8,87.0,29.17936
2018/2/5,hokkaido_tokachi,十勝,広尾,-2.3,92.0,29.186159999999994
2018/2/6,hokkaido_tokachi,十勝,広尾,-5.7,89.0,23.933729999999994
2018/2/7,hokkaido_tokachi,十勝,広尾,-7.5,74.0,24.1485
2018/2/8,hokkaido_tokachi,十勝,広尾,-4.4,67.0,30.236479999999997
2018/2/9,hokkaido_tokachi,十勝,広尾,-3.7,59.0,32.70483
2018/2/10,hokkaido_tokachi,十勝,広尾,1.1,81.0,36.490089999999995
2018/2/11,hokkaido_tokachi,十勝,広尾,0.3,64.0,37.58108
2018/2/12,hokkaido_tokachi,十勝,広尾,-7.4,47.0,30.141779999999994
2018/2/13,hokkaido_tokachi,十勝,広尾,-8.3,50.0,28.318499999999993
2018/2/14,hokkaido_tokachi,十勝,広尾,-3.1,63.0,32.84653
2018/2/15,hokkaido_tokachi,十勝,広尾,-3.7,63.0,31.986309999999996
2018/2/16,hokkaido_tokachi,十勝,広尾,-3.8,58.0,32.746039999999994
2018/2/17,hokkaido_tokachi,十勝,広尾,-5.1,84.0,25.915839999999996
2018/2/18,hokkaido_tokachi,十勝,広尾,-6.0,48.0,31.724799999999995
2018/2/19,hokkaido_tokachi,十勝,広尾,-7.0,63.0,27.2551
2018/2/20,hokkaido_tokachi,十勝,広尾,-4.3,49.0,33.72407
2018/2/21,hokkaido_tokachi,十勝,広尾,-6.3,42.0,32.57146
2018/2/22,hokkaido_tokachi,十勝,広尾,-5.7,60.0,29.7172
2018/2/23,hokkaido_tokachi,十勝,広尾,0.5,79.0,35.799049999999994
2018/2/24,hokkaido_tokachi,十勝,広尾,-2.6,46.0,36.43196
2018/2/25,hokkaido_tokachi,十勝,広尾,-4.8,44.0,34.02912
2018/2/26,hokkaido_tokachi,十勝,広尾,-5.2,59.0,30.61368
2018/2/27,hokkaido_tokachi,十勝,広尾,-6.0,64.0,28.486399999999996
2018/2/28,hokkaido_tokachi,十勝,広尾,-4.4,70.0,29.676799999999997
2018/3/1,hokkaido_tokachi,十勝,広尾,-2.3,90.0,29.517699999999994
2018/3/2,hokkaido_tokachi,十勝,広尾,0.1,79.0,35.162209999999995
2018/3/3,hokkaido_tokachi,十勝,広尾,2.3,55.0,41.550349999999995
2018/3/4,hokkaido_tokachi,十勝,広尾,6.4,60.0,46.7056
2018/3/5,hokkaido_tokachi,十勝,広尾,-0.7,84.0,33.13888
2018/3/6,hokkaido_tokachi,十勝,広尾,-3.0,53.0,34.716899999999995
2018/3/7,hokkaido_tokachi,十勝,広尾,-4.6,51.0,32.95846
2018/3/8,hokkaido_tokachi,十勝,広尾,-2.8,77.0,30.88656
2018/3/9,hokkaido_tokachi,十勝,広尾,5.7,88.0,43.29884
2018/3/10,hokkaido_tokachi,十勝,広尾,0.4,69.0,37.03023999999999
2018/3/11,hokkaido_tokachi,十勝,広尾,-1.2,86.0,32.00832
2018/3/12,hokkaido_tokachi,十勝,広尾,-0.9,88.0,32.20291999999999
2018/3/13,hokkaido_tokachi,十勝,広尾,4.3,69.0,42.85332999999999
2018/3/14,hokkaido_tokachi,十勝,広尾,5.8,73.0,44.750659999999996
2018/3/15,hokkaido_tokachi,十勝,広尾,5.7,82.0,43.818259999999995
2018/3/16,hokkaido_tokachi,十勝,広尾,1.2,65.0,38.749199999999995
2018/3/17,hokkaido_tokachi,十勝,広尾,-1.3,54.0,36.83002
2018/3/18,hokkaido_tokachi,十勝,広尾,3.5,59.0,42.742349999999995
2018/3/19,hokkaido_tokachi,十勝,広尾,4.1,51.0,44.398089999999996
2018/3/20,hokkaido_tokachi,十勝,広尾,-1.4,58.0,36.06811999999999
2018/3/21,hokkaido_tokachi,十勝,広尾,-1.0,63.0,35.857299999999995
2018/3/22,hokkaido_tokachi,十勝,広尾,-0.2,80.0,34.53959999999999
2018/3/23,hokkaido_tokachi,十勝,広尾,1.1,77.0,37.01853
2018/3/24,hokkaido_tokachi,十勝,広尾,2.3,75.0,39.14574999999999
2018/3/25,hokkaido_tokachi,十勝,広尾,6.7,59.0,47.203469999999996
2018/3/26,hokkaido_tokachi,十勝,広尾,5.6,64.0,45.23215999999999
2018/3/27,hokkaido_tokachi,十勝,広尾,2.6,84.0,38.55616
2018/3/28,hokkaido_tokachi,十勝,広尾,11.4,54.0,53.906439999999996
2018/3/29,hokkaido_tokachi,十勝,広尾,10.1,64.0,51.728359999999995
2018/3/30,hokkaido_tokachi,十勝,広尾,4.0,66.0,42.715599999999995
2018/3/31,hokkaido_tokachi,十勝,広尾,7.3,43.0,49.171609999999994
2018/4/1,hokkaido_tokachi,十勝,広尾,2.0,77.0,38.4336
2018/4/2,hokkaido_tokachi,十勝,広尾,2.0,89.0,36.9552
2018/4/3,hokkaido_tokachi,十勝,広尾,8.3,87.0,47.73079
2018/4/4,hokkaido_tokachi,十勝,広尾,3.8,78.0,41.158359999999995
2018/4/5,hokkaido_tokachi,十勝,広尾,3.4,39.0,44.789739999999995
2018/4/6,hokkaido_tokachi,十勝,広尾,0.2,81.0,35.039379999999994
2018/4/7,hokkaido_tokachi,十勝,広尾,1.0,89.0,35.2641
2018/4/8,hokkaido_tokachi,十勝,広尾,3.7,62.0,42.702059999999996
2018/4/9,hokkaido_tokachi,十勝,広尾,4.5,64.0,43.6442
2018/4/10,hokkaido_tokachi,十勝,広尾,5.1,58.0,45.065419999999996
2018/4/11,hokkaido_tokachi,十勝,広尾,8.1,76.0,48.087439999999994
2018/4/12,hokkaido_tokachi,十勝,広尾,9.1,56.0,50.70804
2018/4/13,hokkaido_tokachi,十勝,広尾,2.6,76.0,39.49424
2018/4/14,hokkaido_tokachi,十勝,広尾,3.5,70.0,41.5505
2018/4/15,hokkaido_tokachi,十勝,広尾,2.0,92.0,36.5856
2018/4/16,hokkaido_tokachi,十勝,広尾,4.8,70.0,43.5044
2018/4/17,hokkaido_tokachi,十勝,広尾,9.1,50.0,51.025499999999994
2018/4/18,hokkaido_tokachi,十勝,広尾,8.2,63.0,49.04734
2018/4/19,hokkaido_tokachi,十勝,広尾,6.5,81.0,45.19435
2018/4/20,hokkaido_tokachi,十勝,広尾,9.7,70.0,50.869099999999996
2018/4/21,hokkaido_tokachi,十勝,広尾,16.4,46.0,60.47456
2018/4/22,hokkaido_tokachi,十勝,広尾,7.3,78.0,46.696059999999996
2018/4/23,hokkaido_tokachi,十勝,広尾,5.0,81.0,42.7765
2018/4/24,hokkaido_tokachi,十勝,広尾,4.9,92.0,41.575919999999996
2018/4/25,hokkaido_tokachi,十勝,広尾,6.0,93.0,43.3852
2018/4/26,hokkaido_tokachi,十勝,広尾,10.3,68.0,51.852959999999996
2018/4/27,hokkaido_tokachi,十勝,広尾,13.2,49.0,56.38831999999999
2018/4/28,hokkaido_tokachi,十勝,広尾,9.1,49.0,51.07841
2018/4/29,hokkaido_tokachi,十勝,広尾,11.2,52.0,53.70175999999999
2018/4/30,hokkaido_tokachi,十勝,広尾,21.3,34.0,65.86058
2018/5/1,hokkaido_tokachi,十勝,広尾,10.4,76.0,51.68096
2018/5/2,hokkaido_tokachi,十勝,広尾,7.1,83.0,46.01607
2018/5/3,hokkaido_tokachi,十勝,広尾,6.0,95.0,43.217999999999996
2018/5/4,hokkaido_tokachi,十勝,広尾,9.7,75.0,50.634249999999994
2018/5/5,hokkaido_tokachi,十勝,広尾,9.7,65.0,51.10395
2018/5/6,hokkaido_tokachi,十勝,広尾,6.8,85.0,45.3752
2018/5/7,hokkaido_tokachi,十勝,広尾,7.6,82.0,46.89968
2018/5/8,hokkaido_tokachi,十勝,広尾,6.0,78.0,44.639199999999995
2018/5/9,hokkaido_tokachi,十勝,広尾,3.9,89.0,40.16829
2018/5/10,hokkaido_tokachi,十勝,広尾,4.6,85.0,41.741899999999994
2018/5/11,hokkaido_tokachi,十勝,広尾,12.0,68.0,54.374399999999994
2018/5/12,hokkaido_tokachi,十勝,広尾,17.5,51.0,62.01775
2018/5/13,hokkaido_tokachi,十勝,広尾,10.3,84.0,51.19648
2018/5/14,hokkaido_tokachi,十勝,広尾,11.3,93.0,52.55791
2018/5/15,hokkaido_tokachi,十勝,広尾,15.8,65.0,59.9703
2018/5/16,hokkaido_tokachi,十勝,広尾,12.7,80.0,55.2054
2018/5/17,hokkaido_tokachi,十勝,広尾,16.8,70.0,61.5404
2018/5/18,hokkaido_tokachi,十勝,広尾,6.9,84.0,45.61504
2018/5/19,hokkaido_tokachi,十勝,広尾,7.1,77.0,46.452329999999996
2018/5/20,hokkaido_tokachi,十勝,広尾,8.6,68.0,49.33152
2018/5/21,hokkaido_tokachi,十勝,広尾,9.3,78.0,49.860459999999996
2018/5/22,hokkaido_tokachi,十勝,広尾,10.7,75.0,52.186749999999996
2018/5/23,hokkaido_tokachi,十勝,広尾,16.0,61.0,60.1994
2018/5/24,hokkaido_tokachi,十勝,広尾,12.5,88.0,54.730999999999995
2018/5/25,hokkaido_tokachi,十勝,広尾,12.2,78.0,54.44884
2018/5/26,hokkaido_tokachi,十勝,広尾,11.5,75.0,53.428749999999994
2018/5/27,hokkaido_tokachi,十勝,広尾,10.4,83.0,51.400679999999994
2018/5/28,hokkaido_tokachi,十勝,広尾,11.6,79.0,53.47136
2018/5/29,hokkaido_tokachi,十勝,広尾,10.3,92.0,50.86824
2018/5/30,hokkaido_tokachi,十勝,広尾,12.0,93.0,53.7694
2018/5/31,hokkaido_tokachi,十勝,広尾,14.9,92.0,58.783919999999995
2018/6/1,hokkaido_tokachi,十勝,広尾,12.0,86.0,53.9388
2018/6/2,hokkaido_tokachi,十勝,広尾,12.5,83.0,54.82724999999999
2018/6/3,hokkaido_tokachi,十勝,広尾,16.2,69.0,60.621219999999994
2018/6/4,hokkaido_tokachi,十勝,広尾,16.1,73.0,60.53747
2018/6/5,hokkaido_tokachi,十勝,広尾,14.4,88.0,57.92528
2018/6/6,hokkaido_tokachi,十勝,広尾,14.6,94.0,58.270759999999996
2018/6/7,hokkaido_tokachi,十勝,広尾,14.8,88.0,58.59776
2018/6/8,hokkaido_tokachi,十勝,広尾,14.6,85.0,58.256899999999995
2018/6/9,hokkaido_tokachi,十勝,広尾,8.5,94.0,47.653099999999995
2018/6/10,hokkaido_tokachi,十勝,広尾,9.6,84.0,50.04736
2018/6/11,hokkaido_tokachi,十勝,広尾,10.5,96.0,51.0562
2018/6/12,hokkaido_tokachi,十勝,広尾,8.9,96.0,48.23956
2018/6/13,hokkaido_tokachi,十勝,広尾,8.9,88.0,48.67868
2018/6/14,hokkaido_tokachi,十勝,広尾,10.3,82.0,51.27854
2018/6/15,hokkaido_tokachi,十勝,広尾,10.0,78.0,50.967999999999996
2018/6/16,hokkaido_tokachi,十勝,広尾,8.1,86.0,47.45934
2018/6/17,hokkaido_tokachi,十勝,広尾,10.0,83.0,50.748
2018/6/18,hokkaido_tokachi,十勝,広尾,12.1,92.0,53.96567999999999
2018/6/19,hokkaido_tokachi,十勝,広尾,13.6,93.0,56.53852
2018/6/20,hokkaido_tokachi,十勝,広尾,12.0,100.0,53.599999999999994
2018/6/21,hokkaido_tokachi,十勝,広尾,11.9,100.0,53.42
2018/6/22,hokkaido_tokachi,十勝,広尾,18.2,72.0,63.718959999999996
2018/6/23,hokkaido_tokachi,十勝,広尾,21.6,55.0,67.6922
2018/6/24,hokkaido_tokachi,十勝,広尾,20.5,65.0,66.80175
2018/6/25,hokkaido_tokachi,十勝,広尾,13.3,88.0,56.075959999999995
2018/6/26,hokkaido_tokachi,十勝,広尾,12.0,94.0,53.7452
2018/6/27,hokkaido_tokachi,十勝,広尾,15.1,94.0,59.141059999999996
2018/6/28,hokkaido_tokachi,十勝,広尾,22.2,71.0,69.73338
2018/6/29,hokkaido_tokachi,十勝,広尾,14.5,99.0,58.09945
2018/6/30,hokkaido_tokachi,十勝,広尾,21.0,84.0,68.7616
2018/7/1,hokkaido_tokachi,十勝,広尾,16.0,98.0,60.7692
2018/7/2,hokkaido_tokachi,十勝,広尾,16.8,98.0,62.19336
2018/7/3,hokkaido_tokachi,十勝,広尾,17.8,99.0,64.00677999999999
2018/7/4,hokkaido_tokachi,十勝,広尾,15.4,100.0,59.72
2018/7/5,hokkaido_tokachi,十勝,広尾,11.7,96.0,53.168679999999995
2018/7/6,hokkaido_tokachi,十勝,広尾,12.7,78.0,55.23994
2018/7/7,hokkaido_tokachi,十勝,広尾,10.7,99.0,51.29707
2018/7/8,hokkaido_tokachi,十勝,広尾,12.5,89.0,54.711749999999995
2018/7/9,hokkaido_tokachi,十勝,広尾,13.4,96.0,56.16136
2018/7/10,hokkaido_tokachi,十勝,広尾,14.0,98.0,57.2088
2018/7/11,hokkaido_tokachi,十勝,広尾,14.9,96.0,58.801959999999994
2018/7/12,hokkaido_tokachi,十勝,広尾,14.9,97.0,58.80647
2018/7/13,hokkaido_tokachi,十勝,広尾,15.6,97.0,60.04568
2018/7/14,hokkaido_tokachi,十勝,広尾,16.1,95.0,60.89805
2018/7/15,hokkaido_tokachi,十勝,広尾,17.4,97.0,63.23222
2018/7/16,hokkaido_tokachi,十勝,広尾,23.9,76.0,72.77336
2018/7/17,hokkaido_tokachi,十勝,広尾,17.1,88.0,62.46452
2018/7/18,hokkaido_tokachi,十勝,広尾,16.3,92.0,61.193039999999996
2018/7/19,hokkaido_tokachi,十勝,広尾,16.9,95.0,62.298449999999995
2018/7/20,hokkaido_tokachi,十勝,広尾,17.6,96.0,63.55504
2018/7/21,hokkaido_tokachi,十勝,広尾,23.9,78.0,72.96058
2018/7/22,hokkaido_tokachi,十勝,広尾,21.8,87.0,70.29334
2018/7/23,hokkaido_tokachi,十勝,広尾,18.9,83.0,65.27013
2018/7/24,hokkaido_tokachi,十勝,広尾,18.7,87.0,65.11231
2018/7/25,hokkaido_tokachi,十勝,広尾,16.8,97.0,62.17004
2018/7/26,hokkaido_tokachi,十勝,広尾,18.0,97.0,64.2944
2018/7/27,hokkaido_tokachi,十勝,広尾,19.0,94.0,65.92939999999999
2018/7/28,hokkaido_tokachi,十勝,広尾,18.5,97.0,65.17955
2018/7/29,hokkaido_tokachi,十勝,広尾,19.7,99.0,67.40797
2018/7/30,hokkaido_tokachi,十勝,広尾,22.0,92.0,71.0016
2018/7/31,hokkaido_tokachi,十勝,広尾,23.8,85.0,73.4507
2018/8/1,hokkaido_tokachi,十勝,広尾,27.9,63.0,77.29123
2018/8/2,hokkaido_tokachi,十勝,広尾,21.4,81.0,69.21166
2018/8/3,hokkaido_tokachi,十勝,広尾,21.6,77.0,69.25068
2018/8/4,hokkaido_tokachi,十勝,広尾,17.2,82.0,62.468959999999996
2018/8/5,hokkaido_tokachi,十勝,広尾,15.9,90.0,60.475899999999996
2018/8/6,hokkaido_tokachi,十勝,広尾,15.1,86.0,59.08914
2018/8/7,hokkaido_tokachi,十勝,広尾,15.2,85.0,59.2478
2018/8/8,hokkaido_tokachi,十勝,広尾,15.9,90.0,60.475899999999996
2018/8/9,hokkaido_tokachi,十勝,広尾,16.8,98.0,62.19336
2018/8/10,hokkaido_tokachi,十勝,広尾,18.0,96.0,64.25919999999999
2018/8/11,hokkaido_tokachi,十勝,広尾,15.6,97.0,60.04568
2018/8/12,hokkaido_tokachi,十勝,広尾,17.3,97.0,63.055189999999996
2018/8/13,hokkaido_tokachi,十勝,広尾,18.2,99.0,64.72282
2018/8/14,hokkaido_tokachi,十勝,広尾,19.6,97.0,67.12688
2018/8/15,hokkaido_tokachi,十勝,広尾,17.7,100.0,63.86
2018/8/16,hokkaido_tokachi,十勝,広尾,14.8,98.0,58.63296
2018/8/17,hokkaido_tokachi,十勝,広尾,15.3,79.0,59.36212999999999
2018/8/18,hokkaido_tokachi,十勝,広尾,14.8,83.0,58.58016
2018/8/19,hokkaido_tokachi,十勝,広尾,18.8,73.0,64.67576
2018/8/20,hokkaido_tokachi,十勝,広尾,22.7,68.0,70.24464
2018/8/21,hokkaido_tokachi,十勝,広尾,19.0,91.0,65.7941
2018/8/22,hokkaido_tokachi,十勝,広尾,23.4,83.0,72.61277999999999
2018/8/23,hokkaido_tokachi,十勝,広尾,25.1,71.0,74.12079
2018/8/24,hokkaido_tokachi,十勝,広尾,18.7,93.0,65.36509
2018/8/25,hokkaido_tokachi,十勝,広尾,16.0,99.0,60.7846
2018/8/26,hokkaido_tokachi,十勝,広尾,18.6,85.0,64.8629
2018/8/27,hokkaido_tokachi,十勝,広尾,17.5,88.0,63.137
2018/8/28,hokkaido_tokachi,十勝,広尾,16.5,89.0,61.47615
2018/8/29,hokkaido_tokachi,十勝,広尾,16.5,85.0,61.39475
2018/8/30,hokkaido_tokachi,十勝,広尾,15.9,99.0,60.60559
2018/8/31,hokkaido_tokachi,十勝,広尾,18.1,96.0,64.43524
2018/9/1,hokkaido_tokachi,十勝,広尾,19.1,89.0,65.87301
2018/9/2,hokkaido_tokachi,十勝,広尾,17.3,81.0,62.602869999999996
2018/9/3,hokkaido_tokachi,十勝,広尾,16.2,96.0,61.09048
2018/9/4,hokkaido_tokachi,十勝,広尾,16.6,100.0,61.879999999999995
2018/9/5,hokkaido_tokachi,十勝,広尾,23.4,77.0,72.08081999999999
2018/9/6,hokkaido_tokachi,十勝,広尾,22.8,64.0,70.06208000000001
2018/9/7,hokkaido_tokachi,十勝,広尾,21.4,79.0,69.07394
2018/9/8,hokkaido_tokachi,十勝,広尾,21.5,69.0,68.53465
2018/9/9,hokkaido_tokachi,十勝,広尾,16.6,86.0,61.58124
2018/9/10,hokkaido_tokachi,十勝,広尾,14.4,93.0,57.92308
2018/9/11,hokkaido_tokachi,十勝,広尾,13.7,84.0,56.777919999999995
2018/9/12,hokkaido_tokachi,十勝,広尾,13.5,87.0,56.421549999999996
2018/9/13,hokkaido_tokachi,十勝,広尾,15.4,86.0,59.587559999999996
2018/9/14,hokkaido_tokachi,十勝,広尾,20.2,75.0,66.93549999999999
2018/9/15,hokkaido_tokachi,十勝,広尾,17.2,84.0,62.52351999999999
2018/9/16,hokkaido_tokachi,十勝,広尾,16.9,97.0,62.347069999999995
2018/9/17,hokkaido_tokachi,十勝,広尾,18.6,77.0,64.53378000000001
2018/9/18,hokkaido_tokachi,十勝,広尾,18.1,60.0,63.1324
2018/9/19,hokkaido_tokachi,十勝,広尾,17.8,59.0,62.67798
2018/9/20,hokkaido_tokachi,十勝,広尾,17.0,61.0,61.613299999999995
2018/9/21,hokkaido_tokachi,十勝,広尾,14.9,70.0,58.6847
2018/9/22,hokkaido_tokachi,十勝,広尾,13.1,93.0,55.67317
2018/9/23,hokkaido_tokachi,十勝,広尾,14.9,98.0,58.81098
2018/9/24,hokkaido_tokachi,十勝,広尾,16.6,94.0,61.75196
2018/9/25,hokkaido_tokachi,十勝,広尾,16.7,71.0,61.41242999999999
2018/9/26,hokkaido_tokachi,十勝,広尾,15.4,79.0,59.521339999999995
2018/9/27,hokkaido_tokachi,十勝,広尾,13.3,91.0,56.04197
2018/9/28,hokkaido_tokachi,十勝,広尾,13.2,83.0,55.96944
2018/9/29,hokkaido_tokachi,十勝,広尾,12.9,92.0,55.34232
2018/9/30,hokkaido_tokachi,十勝,広尾,13.3,98.0,55.96266
2018/10/1,hokkaido_tokachi,十勝,広尾,18.5,78.0,64.41669999999999
2018/10/2,hokkaido_tokachi,十勝,広尾,15.5,79.0,59.68055
2018/10/3,hokkaido_tokachi,十勝,広尾,15.5,69.0,59.576049999999995
2018/10/4,hokkaido_tokachi,十勝,広尾,13.9,66.0,57.20326
2018/10/5,hokkaido_tokachi,十勝,広尾,12.7,82.0,55.17086
2018/10/6,hokkaido_tokachi,十勝,広尾,13.9,89.0,57.07929
2018/10/7,hokkaido_tokachi,十勝,広尾,13.1,93.0,55.67317
2018/10/8,hokkaido_tokachi,十勝,広尾,13.4,92.0,56.20272
2018/10/9,hokkaido_tokachi,十勝,広尾,12.3,96.0,54.22492
2018/10/10,hokkaido_tokachi,十勝,広尾,12.1,84.0,54.15136
2018/10/11,hokkaido_tokachi,十勝,広尾,12.8,97.0,55.08884
2018/10/12,hokkaido_tokachi,十勝,広尾,14.0,79.0,57.292399999999994
2018/10/13,hokkaido_tokachi,十勝,広尾,10.9,81.0,52.28671
2018/10/14,hokkaido_tokachi,十勝,広尾,10.3,87.0,51.073389999999996
2018/10/15,hokkaido_tokachi,十勝,広尾,10.0,89.0,50.483999999999995
2018/10/16,hokkaido_tokachi,十勝,広尾,12.1,83.0,54.174569999999996
2018/10/17,hokkaido_tokachi,十勝,広尾,8.9,74.0,49.44714
2018/10/18,hokkaido_tokachi,十勝,広尾,9.1,73.0,49.808569999999996
2018/10/19,hokkaido_tokachi,十勝,広尾,8.6,77.0,48.810779999999994
2018/10/20,hokkaido_tokachi,十勝,広尾,8.6,77.0,48.810779999999994
2018/10/21,hokkaido_tokachi,十勝,広尾,10.0,79.0,50.924
2018/10/22,hokkaido_tokachi,十勝,広尾,9.9,84.0,50.53984
2018/10/23,hokkaido_tokachi,十勝,広尾,11.6,87.0,53.24608
2018/10/24,hokkaido_tokachi,十勝,広尾,11.8,94.0,53.397079999999995
